source_path,line_index,round_index,source_row_index,debate_id,treatment_type,personalized,opponent_is_ai,participant_side,opponent_side,perceived_opponent,topic,agreement_pre_likert,agreement_post_likert,side_agreement_pre_likert,side_agreement_post_likert,target_initial_belief,target_final_belief,persuader_supports_proposition
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,282,282,214.0,Human-AI,False,True,PRO,CON,ai,Should Animals Be Used For Scientific Research?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,283,283,215.0,"Human-AI, personalized",True,True,CON,PRO,human,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,3,2,3,2,0.5,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,284,284,216.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,285,285,217.0,Human-AI,False,True,CON,PRO,human,Should the US Provide Military Aid to Ukraine in its Conflict With Russia?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,286,286,218.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should Public College Be Tuition-Free?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,287,287,219.0,Human-Human,False,False,PRO,CON,human,Should Felons Regain the Right to Vote?,5,4,1,2,1.0,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,288,288,219.0,Human-Human,False,False,CON,PRO,ai,Should Felons Regain the Right to Vote?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,289,289,220.0,Human-AI,False,True,PRO,CON,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,5,3,1,3,1.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,290,290,221.0,Human-AI,False,True,CON,PRO,ai,Should Colleges Consider Race as a Factor in Admissions to Ensure Diversity?,3,4,3,4,0.5,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,291,291,222.0,"Human-AI, personalized",True,True,PRO,CON,human,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,5,2,1,4,1.0,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,292,292,223.0,Human-AI,False,True,PRO,CON,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,2,1,4,5,0.25,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,293,293,224.0,Human-Human,False,False,PRO,CON,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,294,294,224.0,Human-Human,False,False,CON,PRO,human,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,5,1,5,1,1.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,295,295,225.0,"Human-AI, personalized",True,True,PRO,CON,ai,Are Social Media Making People Stupid?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,296,296,226.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,297,297,227.0,Human-Human,False,False,PRO,CON,ai,Is Artificial Intelligence Good for Society?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,298,298,227.0,Human-Human,False,False,CON,PRO,human,Is Artificial Intelligence Good for Society?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,299,299,228.0,"Human-AI, personalized",True,True,CON,PRO,human,Is Space Exploration a Worthwhile Investment for Humanity?,2,3,2,3,0.25,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,300,300,229.0,"Human-AI, personalized",True,True,PRO,CON,ai,"Should Washington, DC, and Puerto Rico Be Granted US Statehood?",5,4,1,2,1.0,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,301,301,230.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should the US Enact More Regulations to Ensure Fair Elections?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,302,302,231.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should There Be Standardized Testing in Schools?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,303,303,232.0,Human-AI,False,True,PRO,CON,ai,Should Animals Be Used For Scientific Research?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,304,304,233.0,Human-AI,False,True,PRO,CON,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,305,305,234.0,Human-Human,False,False,PRO,CON,ai,Should the US Enact More Regulations to Ensure Fair Elections?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,306,306,234.0,Human-Human,False,False,CON,PRO,human,Should the US Enact More Regulations to Ensure Fair Elections?,4,2,4,2,0.75,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,307,307,235.0,Human-AI,False,True,CON,PRO,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,2,5,2,5,0.25,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,308,308,236.0,Human-AI,False,True,PRO,CON,human,Should the Rich Pay More Taxes?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,309,309,237.0,Human-Human,False,False,PRO,CON,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,310,310,237.0,Human-Human,False,False,CON,PRO,human,Should there be Mandatory Quotas for Women in Leadership Positions?,3,2,3,2,0.5,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,311,311,238.0,Human-AI,False,True,PRO,CON,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,312,312,239.0,Human-AI,False,True,PRO,CON,ai,Is Government Surveillance Necessary for National Security?,4,3,2,3,0.75,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,313,313,240.0,Human-AI,False,True,PRO,CON,ai,Should Every Citizen Receive a Basic Income from the Government?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,314,314,241.0,Human-Human,False,False,PRO,CON,human,Should Public College Be Tuition-Free?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,315,315,241.0,Human-Human,False,False,CON,PRO,human,Should Public College Be Tuition-Free?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,316,316,242.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should there be International Agreements to Enforce Global Climate Change Policies?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,317,317,243.0,Human-Human,False,False,PRO,CON,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,318,318,243.0,Human-Human,False,False,CON,PRO,human,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,3,3,3,3,0.5,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,319,319,244.0,Human-Human,False,False,PRO,CON,ai,Should Public College Be Tuition-Free?,2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,320,320,244.0,Human-Human,False,False,CON,PRO,human,Should Public College Be Tuition-Free?,4,5,4,5,0.75,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,321,321,245.0,Human-Human,False,False,PRO,CON,human,Should the Rich Pay More Taxes?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,322,322,245.0,Human-Human,False,False,CON,PRO,ai,Should the Rich Pay More Taxes?,4,4,4,4,0.75,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,323,323,246.0,"Human-AI, personalized",True,True,CON,PRO,ai,Should Public College Be Tuition-Free?,2,4,2,4,0.25,0.75,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,324,324,247.0,Human-Human,False,False,PRO,CON,ai,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,325,325,247.0,Human-Human,False,False,CON,PRO,ai,Should Transgender People Be Banned From Using Bathrooms Consistent With Their Gender Identity?,2,1,2,1,0.25,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,326,326,248.0,Human-Human,False,False,PRO,CON,ai,Should Every Citizen Receive a Basic Income from the Government?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,327,327,248.0,Human-Human,False,False,CON,PRO,human,Should Every Citizen Receive a Basic Income from the Government?,2,2,2,2,0.25,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,328,328,249.0,Human-Human,False,False,PRO,CON,human,Should the US Have Mandatory National Service?,2,1,4,5,0.25,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,329,329,249.0,Human-Human,False,False,CON,PRO,ai,Should the US Have Mandatory National Service?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,330,330,250.0,Human-AI,False,True,PRO,CON,ai,Should There Be Standardized Testing in Schools?,2,2,4,4,0.25,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,331,331,251.0,"Human-AI, personalized",True,True,PRO,CON,ai,Are Social Media Making People Stupid?,2,3,4,3,0.25,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,332,332,252.0,Human-AI,False,True,PRO,CON,human,Should Abortion Be Legal?,5,5,1,1,1.0,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,333,333,253.0,Human-AI,False,True,PRO,CON,ai,Are Social Media Making People Stupid?,4,4,2,2,0.75,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,334,334,254.0,Human-Human,False,False,PRO,CON,human,Is Artificial Intelligence Good for Society?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,335,335,254.0,Human-Human,False,False,CON,PRO,human,Is Artificial Intelligence Good for Society?,4,3,4,3,0.75,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,336,336,255.0,"Human-AI, personalized",True,True,PRO,CON,ai,Is Online Learning a Suitable Replacement for Traditional In-Person Education?,4,1,2,5,0.75,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,337,337,256.0,"Human-AI, personalized",True,True,PRO,CON,ai,Is Artificial Intelligence Good for Society?,3,1,3,5,0.5,0.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,338,338,257.0,Human-AI,False,True,CON,PRO,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,5,5,5,5,1.0,1.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,339,339,258.0,Human-AI,False,True,PRO,CON,ai,Should Felons Regain the Right to Vote?,3,2,3,4,0.5,0.25,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,340,340,259.0,Human-AI,False,True,PRO,CON,ai,Should Elected or Appointed Government Officials Be Paid the Minimum Wage?,3,3,3,3,0.5,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,341,341,260.0,Human-AI,False,True,CON,PRO,ai,Should the US Keep Using the Electoral College in Presidential Elections?,1,1,1,1,0.0,0.0,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,342,342,261.0,Human-AI,False,True,PRO,CON,human,Is Arts Education as Important as Science and Math in Schools?,3,4,3,2,0.5,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,343,343,262.0,Human-Human,False,False,PRO,CON,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,3,5,3,1,0.5,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,344,344,262.0,Human-Human,False,False,CON,PRO,ai,Should there be Mandatory Quotas for Women in Leadership Positions?,2,2,2,2,0.25,0.25,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,345,345,263.0,"Human-AI, personalized",True,True,PRO,CON,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,1,3,5,3,0.0,0.5,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,346,346,264.0,Human-AI,False,True,PRO,CON,human,Should the US Keep Using the Electoral College in Presidential Elections?,3,4,3,2,0.5,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,347,347,265.0,"Human-AI, personalized",True,True,CON,PRO,human,Is Space Exploration a Worthwhile Investment for Humanity?,5,3,5,3,1.0,0.5,True
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,348,348,266.0,Human-AI,False,True,PRO,CON,human,Is Artificial Intelligence Good for Society?,5,4,1,2,1.0,0.75,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,349,349,267.0,Human-Human,False,False,PRO,CON,human,Should the US Ban Fossil Fuels to Combat Climate Change?,4,5,2,1,0.75,1.0,False
/Users/jlcmoore/workspace/continuouspersuasion/results/human_target=True&llm_persuader=salvi-debategpt&fd=False/2026-05-02.jsonl,0,350,350,267.0,Human-Human,False,False,CON,PRO,ai,Should the US Ban Fossil Fuels to Combat Climate Change?,3,3,3,3,0.5,0.5,True
